lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
virkelighet	NN	1980	1980-1990	1980-1990_virkelighet_163		Modellen for mottak og utplassering av flyktninger har gått ut på at de skal utplasseres i boliger og skaffes arbeid etter et kortvarig opphold på et mottakssenter - helst ikke mer enn 6 mndr. I virkeligheten har det vist seg at dette har vaert vanskelig å gjennomføre.	195:208	0:268	14868	nor_dia_change_subset2	no	andrey
virkelighet	NN	2012	2012-2019	2012-2019_virkelighet_186		I virkeligheten var dette penger som Rogaland fylkeskommune skulle betalt. Dersom Stortinget følger rådene til ordfører Jostein Eiane, og	2:15	0:137	14871	nor_dia_change_subset2	no	andrey
virkelighet	NN	2012	2012-2019	2012-2019_virkelighet_11464		I virkeligheten er all ekstremisme et sammensatt fenomen.	2:15	0:57	14872	nor_dia_change_subset2	no	andrey
virkelighet	NN	2012	2012-2019	2012-2019_virkelighet_13710		Våre museer er opptatt av Arktis – som en virkelighet man lever i, som en konstruert forestilling, som samfunn og som land som er både felles og omstridt.	42:53	0:154	14877	nor_dia_change_subset2	no	andrey
virkelighet	NN	1980	1980-1990	1980-1990_virkelighet_1000		Slik må det vaere når vi skulle lage et nordisk skjema uten å gjøre vold på den historiske virkelighet.	90:101	0:102	14866	nor_dia_change_subset2	no	andrey
virkelighet	NN	1980	1980-1990	1980-1990_virkelighet_667		Haugs uttalelse innebaerer vel reelt at mulige midler i utlandet ville vaere uten betydning for forhandlingene mellom partene fordi staten i tilfelle ville legge sin hand på slike midler. Spørsmålet om avtalen av 19. september 1975 i virkeligheten trekker veksler på et usikkert X som representerer midler Reksten-gruppen måtte kunne mobilisere fra utlandet, står der og kan ikke klart besvares.	232:245	0:393	14870	nor_dia_change_subset2	no	andrey
virkelighet	NN	1980	1980-1990	1980-1990_virkelighet_1025		Vi kan på en måte si at nasjonalregnskapssystemet er mer produktivt enn virkeligheten da alle innsats- og sluttleveringskoeffisienter er mindre.	72:85	0:144	14879	nor_dia_change_subset2	no	andrey
virkelighet	NN	1980	1980-1990	1980-1990_virkelighet_1009		Som vi har pekt på allerede tidligere, er det ikke tilstrekkelig å ha kunnskaper om teknologien i seg seiv for å kunne ta stilling til hvilke av disse oppfatninger som står virkeligheten naermest.	173:186	0:195	14867	nor_dia_change_subset2	no	andrey
virkelighet	NN	1980	1980-1990	1980-1990_virkelighet_628		En annen svakhet i beregningene er at avdråtten til husdyra er uavhengig av hva slags f6r dyra får. Dersom en erstatter en del av kraftfdret med grovfdr i f.eks. melkeproduksjonen, vil i virkeligheten melkeytelsen til kua som regel gå ned.	187:200	0:239	14878	nor_dia_change_subset2	no	andrey
virkelighet	NN	2012	2012-2019	2012-2019_virkelighet_922		I virkeligheten hjelper det bare med full aerlighet og total utestengelse av en sykkelleder som systematisk har holdt oss for narr.	2:15	0:130	14876	nor_dia_change_subset2	no	andrey
virkelighet	NN	1980	1980-1990	1980-1990_virkelighet_915		Planlegges reglement utifrå dagens virkelighet kan dette virke ineffektivt ved eventuelle endringer.	35:46	0:100	14882	nor_dia_change_subset2	no	andrey
