lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
leilighet	NN	1970	1970-2015	1970-2015_leilighet_2911		Hvis det er mottatt erf boligskjema —I i leiligheten, fylles det ut og sendes tilbake sammen med alle personskjemaene i svarkonvolutten. SPØRSMÅL 2 Ta med beboelsesrom på 6m 2 eller mer som kan brukes året rundt. Beboelsesrom som ligger adskilt fra leiligheten, men som brukes som en del av leiligheten, regnes med. Rom som kjøkken, bad, gang, entré, hall, trimrom, vaskerom 0.1. skal ikke tas med. Ta heller ikke med rom som bare brukes til naeringsvirksomhet. SPØRSMÅL 3 Med leilighetens størrelse mener vi nettoareal.	41:52	0:519	13784	real_norwegian_semantic_change	no	andrey
leilighet	NN	1929	1929-1965	1929-1965_leilighet_1069		Den følgende vinter opkom der ildløs hos naboen, og ved denne leilighet brente også Jons hus på et kornstål naer. Der blev reddet 2 hester, 8 storfe og 8 sauer, alt det øvrige strøk med. 1 mars samme vinter døde Jon, som imidlertid hadde tatt ophold på Søråker.	62:71	0:260	13788	real_norwegian_semantic_change	no	andrey
leilighet	NN	1929	1929-1965	1929-1965_leilighet_184		Jeg gjorde denne gang som ved tidligere leiligheter den erfaring, at det mest anstrengnde og ofte mest håpløse er a skaffe de nødvendige midler. Staten hadde overlatt mig «Fram» og 75 000 kr. ril a utbedre den for. Dessuten hadde nogen få for den arktiske forskning saerlig interesserte menn dannet en komité med det formål for øie a innsamle bidrag ad privat vei.	40:51	0:363	13769	real_norwegian_semantic_change	no	andrey
leilighet	NN	1970	1970-2015	1970-2015_leilighet_363		Kommunen har ellers ikke noe med formidling av disse leiligheter å gjøre. Nemnda påser videre at ledige leiligheter ikke blir stående tomme, og gir i tilfelle eieren pålegg om å sørge for utleie innen en bestemt frist.	53:64	0:218	13787	real_norwegian_semantic_change	no	andrey
leilighet	NN	1929	1929-1965	1929-1965_leilighet_661		Legemet og sinnet hans var som et svaberg, nyspylt av sjøen i klar blå luft. IX Genia hadde en liten leilighet i Paris hvor Harboe besøkte henne tre-fire ganger om året. Hun vår inderlig kjed av ham. Han hadde ingen som helst sosial bakgrunn, selv om hun gjerne trodde at han hadde en posisjon hjemme i det vesle betydningsløse landet sitt. Selv følte hun sig utenfor. Ikke engang de russiske emigrantene aksepterte henne. I Berlin hadde hun opsøkt en tante av Sergei som mottok henne med omfavnelse og tårer, og neste dag frøs henne ut av huset.	101:110	0:546	13790	real_norwegian_semantic_change	no	andrey
leilighet	NN	1970	1970-2015	1970-2015_leilighet_200		Hun koser seg i leiligheten om morgenen når hun er alene. Hun liker å rusle rundt i slåbrokken før hun kler på seg og spiser frokost. Verken Bente eller	16:27	0:152	13780	real_norwegian_semantic_change	no	andrey
leilighet	NN	1929	1929-1965	1929-1965_leilighet_1196		Da den anledning til fest var gått übenyttet forbi, måtte vi se til å finne en annen, og vi blev da enige om, at overgangen fra den kolde til den tempererte sone var en meget passende leilighet.	184:193	0:194	13779	real_norwegian_semantic_change	no	andrey
leilighet	NN	1970	1970-2015	1970-2015_leilighet_3022		Gjennomsnittlige anleggskostnader for alle leiligheter med husbanktilsagn i 1970 var kr. 115 500, inklusive merverdiavgift.	43:54	0:123	13786	real_norwegian_semantic_change	no	andrey
leilighet	NN	1929	1929-1965	1929-1965_leilighet_1374		Som vi ble eldre, kom leilighetene sjeldnere, men lengselen ble derved bare oppdemmet i oss, og de øyeblikk vi så kunne vaere sammen, fikk efterhånden, oss seiv übevisst, en annen karakter enn den gamle barnslige.	22:34	0:212	13783	real_norwegian_semantic_change	no	andrey
leilighet	NN	1929	1929-1965	1929-1965_leilighet_1011		Det var Viviana som var kommet. Litt efter hørte de henne bruse frem gjennem leiligheten efterfulgt av Hammel, idet hun eksaltert gjentok: — Stans mig ikke!	77:88	0:156	13785	real_norwegian_semantic_change	no	andrey
leilighet	NN	1929	1929-1965	1929-1965_leilighet_1391		Ved skjaeret fra natthuset, som undertiden lyste på ham, syntes Nils at han så gråblek ut. Nils hadde på hjertet å si noe, men han så ikke ut som det var rådelig. «Faller av tre, fire streker, kaptein» varskudde han «sydost til ost!» «Mersseilet skjevrer!» lød det forut fra «vil slå bakk!» «Skuten er gammel, kaptein! hun tåler ikke megen handtering for stengene,» våget endelig Nils i all lunhet å innbringe; han syntes det nu var leilighet for et ord. «Jeg skal vise deg at jeg kan få treskoen til å gå jeg!» mumlet Salve innett, idet han lot som om han hadde overhørt hva der var sagt. «Fall av, Nils! Hun må ha mere fart; og så over på ny baug!» var hans svar i kommandotone.	432:441	0:679	13775	real_norwegian_semantic_change	no	andrey
leilighet	NN	1929	1929-1965	1929-1965_leilighet_270		Han hadde hatt en slags tro på, at hans skjebne skulde bli avgjort i denne dag, om ikke nettop med det likefremme, avgjørende spørsmål, — litt leilighet skal der jo til allting, — så dog av hennes øine og hele vesen.	143:152	0:216	13789	real_norwegian_semantic_change	no	andrey
