lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
plattform	NN	1970	1970-2015	1970-2015_plattform_1197		En fordel hadde den dog, man visste hvilke ideologiske plattformer de enkelte organer hadde. De hadde en identitet som gjorde det enkelt å forholde seg til deres utvalg av stoff og deres vinklinger i kommentarene. 126 Mange av mediene, og ikke minst de største, har idag en uklar aktøridentitet som kan gjøre det vanskelig å forholde seg til dem.	55:66	0:346	13450	real_norwegian_semantic_change	no	andrey
plattform	NN	1929	1929-1965	1929-1965_plattform_13		De reiser en plattform på 4 ben i mannshøide, legger maten på den og dekker godt over med granbar.	13:22	0:98	13444	real_norwegian_semantic_change	no	andrey
plattform	NN	1970	1970-2015	1970-2015_plattform_2299		Slike plattformer og innretninger skal anses som skip i forhold til bl a sjølovens kapittel 10, men slik at krav i anledning av skade de volder kan begrenses til et fast beløp uansett innretningens størrelse.	6:17	0:208	13452	real_norwegian_semantic_change	no	andrey
plattform	NN	1970	1970-2015	1970-2015_plattform_0		Foreliggende del II presenterer resultatene av komiteens kartlegging av hendelsesforløpet ved de enkelte utbyggingsprosjekter på norsk sokkel, herunder også Murchison hvor plattformen riktignok ligger på britisk sokkel, men feltet strekker seg over på norsk side.	172:183	0:263	13462	real_norwegian_semantic_change	no	andrey
plattform	NN	1970	1970-2015	1970-2015_plattform_2243		Hele tiden ansatt hos Smedvig, på West Vanguard siden plattformen var ny. Ass. tårn- Smedvig mann, 24 år Boredekksmannkurs, tårnmannkurs.	54:65	0:137	13442	real_norwegian_semantic_change	no	andrey
plattform	NN	1970	1970-2015	1970-2015_plattform_2106		Norsk eksport (unntatt skip, plattformer og råolje).	29:40	0:52	13455	real_norwegian_semantic_change	no	andrey
plattform	NN	1929	1929-1965	1929-1965_plattform_39		Nei nå må jeg forte mig! — En mager trettenårs tøsunge står på plattformen på den første tidlige morgentrikken som suser vestover. Den brune veska er ikke tom lenger, den svulmer av innhold, tøiet er naer på å revne, remmene omkring er spent i de ytterste hullene. Ta til dig veska! sier konduktøren, han er ikke mer enn et menneske, han er morgengretten. Men Matilde hører ikke godt, hun klemmer sig bak alle de skråtobakk-røkende arbeiderne som står der i blanke, svarte klaer på vei til verkstedene.	63:74	0:500	13459	real_norwegian_semantic_change	no	andrey
plattform	NN	1929	1929-1965	1929-1965_plattform_17		Vi kjører videre ned gjennom fjellet og dukker frem i dagslyset igjen på en liten plattform helt nede i bunnen av revnen. Nu har vi den smekre dammen halvt lenende over hodene våre.	82:91	0:181	13447	real_norwegian_semantic_change	no	andrey
plattform	NN	1929	1929-1965	1929-1965_plattform_29		Den KalleB «Katta» elter 6en tvBke denevneiBe pa slike Bmalort. Henr. Mathiesen har levert et riss av fortet, som danner en avlangfirkantet plattform omkring 22 m. lang og 12 — 13 m. bred. Fra Biskopstrede førte ifølge samme kilde en smukk, 3 meters vei op til skansen.	140:149	0:269	13443	real_norwegian_semantic_change	no	andrey
plattform	NN	1929	1929-1965	1929-1965_plattform_51		Sn 6o meters stigort kan drives på ca, 3 uker etteråt centerhullet er boret, (2 mann på plattformen og 1 på spillet).	88:99	0:117	13448	real_norwegian_semantic_change	no	andrey
plattform	NN	1970	1970-2015	1970-2015_plattform_2765		Fritt i den store hallen står deler fra oljeinstallasjoner og modeller av plattformer i serier.	74:85	0:95	13451	real_norwegian_semantic_change	no	andrey
plattform	NN	1970	1970-2015	1970-2015_plattform_2572		Den tilpassede plattformen gis betegnelsen modifisert basisplattf orm.	15:26	0:70	13460	real_norwegian_semantic_change	no	andrey
