lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
fil	NN	1970	1970-2015	1970-2015_fil_242		Mens man tidligere 7. Skarøks var et viktig redskapfor båtbyggeren. 2. En av tømrnermannens økser. 3, 4 og 5. Skrapere (skjøver) ble brukt til å huie ut og til dekorative ut- skjaeringer. 6. Bor eller navar til å bore hull med. 7. Vanlig øks — tømmermannens viktigste redskap. 8. Grov fil til arbeid i bein eller tre. 9. Kniv — det beste verktøyet for arbeid i tre. 10 og 11. Meisel og stemjern ble brukt til å huie ut, til å lage hullerfor nagler og tapper og mye annet. kan snakke om en tidligere husindustri, fikk man med sagen en industriell produksjon av planker og bord.	284:287	0:575	13999	real_norwegian_semantic_change	no	andrey
fil	NN	1929	1929-1965	1929-1965_fil_47		Eiriki veitti enn seint atsoknin o: be fil fent af fit Slngreb, Flat. I, 491*; veita e-m at e-u o: en i eller meb noget: ef pu vill eigi pat, på verum allir samt ok veitumst at målum pessum Ljosv.	39:42	0:196	14010	real_norwegian_semantic_change	no	andrey
fil	NN	1929	1929-1965	1929-1965_fil_53		Fra 1888 hadde Tanks skole også tatt seg av det behov som var fil stede for kortere handelskurser om aftenen og ettermiddagen. I motsetning til aftenkurset ved Christiania Handelsgymnasium, var kursene ved Tanks skole åpne både for kvinner og menn.	62:65	0:248	13994	real_norwegian_semantic_change	no	andrey
fil	NN	1929	1929-1965	1929-1965_fil_39		Men også i loven selv finner dommeren adskillige fingerpek om hvilken interessevurdering han skal legge fil grunn, og hvilke foreteelser loven tenker sig bør bekjempes gjennem generalklausulen. Ganske visst lar det sig ikke gjøre å opløse klausulen «i sine enkelte faktorer», eller redusere den til et visst antall almindelige rettssetninger, som helt skulde uttømme dens virkefelt.	104:107	0:382	14001	real_norwegian_semantic_change	no	andrey
fil	NN	1929	1929-1965	1929-1965_fil_63		i Bergen fra 800 til : r av foranst it, er let en forskjell på utgiftene i ,010 og i rest t. ■ &gt;sentlig fil av i n li ; ger i hø l -r i Oslo til leder, assi. a;, rr i Oslo, de 8 i de 18 2 r ' - n av : ille :	107:110	0:210	14005	real_norwegian_semantic_change	no	andrey
fil	NN	1970	1970-2015	1970-2015_fil_23		Arbeider som er knyttet til disse fagfeltene, og som foreligger i forbindelse med konsesjonssøknader i Rauma, er: Bilag 2. Ingeniørtekniske vurderinger vedrørende Rauma kraftverk av dr. ing. Einar Broch og fil. dr. Ragnar W. Dahl. Geologisk institutt NTH av 31.03.76. Bilag 3. Rapport utarbeidet av NGI: Nr 76403, Vurdering av snøskredfare ved Remmen, Romsdal, datert 29.04.1976.	206:209	0:379	13998	real_norwegian_semantic_change	no	andrey
fil	NN	1970	1970-2015	1970-2015_fil_81		Hver fil må innledes med navnet på avdelingen/instituttet (kostnadsstedet) som dataene gjelder for samt navn, adresse og telefonnummer til kontaktperson.	5:8	0:153	14003	real_norwegian_semantic_change	no	andrey
fil	NN	1929	1929-1965	1929-1965_fil_44		1 1 1 fil 60 fil 174.40 6 000.— Harstad folkeskole	6:9	0:50	13997	real_norwegian_semantic_change	no	andrey
fil	NN	1970	1970-2015	1970-2015_fil_214		En arkivinformasjonssamling er en AIP, men en arkivinformasjonssamling kan bestå av flere mindre arkivinformasjonsenheter - Archival Information Units (AIU) - som vist i figur 4. Forskjellen mellom AIU og AIC er enkel: En AIU består av et enkelt innholdsinformasjonsobjekt, for eksempel et dokument eller en fil med opplysninger om en sak, som beskrives ved hjelp av ett enkelt sett av bevaringsbeskrivende informasjon.	308:311	0:419	14006	real_norwegian_semantic_change	no	andrey
fil	NN	1970	1970-2015	1970-2015_fil_171		I all hovedsak vil én fil vaere lik ett betalingsoppdrag (batch).	22:25	0:64	14007	real_norwegian_semantic_change	no	andrey
fil	NN	1929	1929-1965	1929-1965_fil_31		Her er det bare 2 kombinasjoner som forekommer i større antall: hammer, tang og fil i 13 funn, og ambolt, hammer og tang i 8 funn, vi har også her 8 andre kombinasjoner, men bare en eller i et enkelt tilfelle 2 av hver. Kombinasjonen med 4 forskjellige redskaper forekommer ennå i 19 funn, den tallrikeste er her hammer, tang, fil og ambolt i 6 funn, 3 funn har hammer, tang, fil og saumlo og hammer, tang, fil og meisel.	80:83	0:421	14000	real_norwegian_semantic_change	no	andrey
fil	NN	1929	1929-1965	1929-1965_fil_28		C. 26 524 m, 19,5 cm langt som har form naermest som raspen R. 420, men har filingsrifler på alle 4 sider og også er blitt oppfattet som en fil. 4 I det kjente funn fra Grinningsdalskampen, Vågå, Opi., er det også 2 filer :	75:78	0:222	14004	real_norwegian_semantic_change	no	andrey
