lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
husrom	NN	1929	1929-1965	1929-1965_husrom_18		Ved midlertidig lov av 25. juni 1954 om regulering av leie for husrom m.v. ble det opprettet saerlige kommunale husleienemnder til å treffe avgjørelse som første instans i individuelle saker etter loven.	63:69	0:202	14724	nor_dia_change_subset1_2	no	andrey
husrom	NN	1929	1929-1965	1929-1965_husrom_80		Det var et feilgrep at kystfestningene ikke ble fullt mobilisert allerede ved krigsutbruddet og en feil at deres forsvarsberedskap ble ytterligere svekket ved sløyfing av de dekningsmannskaper som var innkalt i første omgang. Mangelen på husrom for mannskapene kunne ha vaert overvunnet ved privat innkvartering og brakkebygging.	238:244	0:328	14722	nor_dia_change_subset1_2	no	andrey
husrom	NN	1970	1970-2015	1970-2015_husrom_90		Når husrommet ikke overleveres i rett tid eller har mangler, bør leieren kunne endre eller holde tilbake sin egen ytelse uten hensyn til om utleieren har gjort seg skyldig i feil eller forsømmelse.	4:13	0:197	14726	nor_dia_change_subset1_2	no	andrey
husrom	NN	1970	1970-2015	1970-2015_husrom_129		En side ved utleiers plikt til å stille husrommet til leierens disposisjon i samsvar med avtalen er at utleieren skal sørge for at det hersker vanlig ro og orden i eiendommen. Denne siden av plikten til å stille husrommet til leierens disposisjon kommer til uttrykk i husleielovens § 18 syvende ledd.	40:49	0:300	14711	nor_dia_change_subset1_2	no	andrey
husrom	NN	1929	1929-1965	1929-1965_husrom_22		En viss reaksjon mot vidtgående granskningsrett av private husrom kan man finne i den nye forsyningslov av 14/12 1956 § 12, 2. ledd, se Ot. prp. nr. 51 (1955) s. 17, 1. spalte.	59:65	0:176	14713	nor_dia_change_subset1_2	no	andrey
husrom	NN	1929	1929-1965	1929-1965_husrom_82		Men sa begynte skogen å vokse op, og guttene matte annetsteds hen med sitt bal. \Og så blev det slik at utibynguttene (eg iunibynguttene måtte ha hver sitt, og der er en stadig kappestrid om hvem der har gildeste bålet, — nu visstnok den eneste levning av striden utibyen og innibyen. / Guttene ja. Som annensteds i verden vil barna more s'g ogsa i Florø, bade gutter og jenter. Saerlig i den første tid var det ofte traugt om husrom. Lek og moro matte da for en stor del drives utendørs. Sa lenge det var langt mellem husene, ,var det ikke sa vanskelig om pluss.	426:432	0:562	14715	nor_dia_change_subset1_2	no	andrey
husrom	NN	1970	1970-2015	1970-2015_husrom_67		Den någjeldende husleielov inneholder bare noen få regler som behandler spørsmålet om når husrommet har en mangel. Etter gjeldende rett må en således i stor utstrekning falle tilbake på en tolking og utfylling av leieavtalen.	90:99	0:225	14718	nor_dia_change_subset1_2	no	andrey
husrom	NN	1929	1929-1965	1929-1965_husrom_53		Under enhver omstendighet har vi her et viktig område hvor domstolskontrollen er avskåret. 14. Etter lov om regulering av leie for husrom m.v. av 28/6 1957 § 19 skal det i hver kommune vaere en kommunal husleienemnd på 3 medlemmer (jfr- foran s. 58 — 59). Husleienemnda kan bl. a. sette et husroms basisleie ned eller opp hvis den «finner at basisleien er uforholdsmessig høy eller lav», jfr. lovens § 7. Lovens formulering hindrer at nemndas avgjørelse av dette spørsmål kan prøves av domstolene. 15. Et kontrollområde hvor det har vaert til stede behov for å tillegge den endelige avgjørelse til et saerskilt organ er bankinspeksjonen.	131:137	0:634	14717	nor_dia_change_subset1_2	no	andrey
husrom	NN	1929	1929-1965	1929-1965_husrom_121		Med hjemmel i loven fikk slike fanulier rekvirert husrom i f. eks. enebohger på Blommenholm, efter de normer som gjaldt for det antall rom en familie efter sin størrelse hadde krav på å disponere i sitt eget hus. Det samhold som oppstod under krigen var vel en medvirkende årsak til at dette stort sett gikk bra. Såvidt jeg har kunnet se av protokollene, var det aldri nødvendig for Vellet å blande seg opp i slike problemer.	50:56	0:425	14729	nor_dia_change_subset1_2	no	andrey
husrom	NN	1970	1970-2015	1970-2015_husrom_262		Bestemmelsene i dette kapittel kan fravikes i avtale om leie av lokale. Til § 2-1 Tidspunkt for overlevering Paragrafen inneholder bestemmelser om på hvilket tidspunkt utleieren plikter å stille husrommet til leierens disposisjon, og på hvilket tidspunkt utleieren anses for å ha oppfylt denne forpliktelsen. Bestemmelsen, som gjelder både ved leie av bolig og ved leie av lokale, er en videreføring av gjeldende husleielov § 13 første ledd, men inneholder også enkelte nydannelser.	195:204	0:482	14709	nor_dia_change_subset1_2	no	andrey
husrom	NN	1929	1929-1965	1929-1965_husrom_35		Lov om regulering av leie for husrom av 28/6 1957 § 20, 4. ledd, fastsetter at partene «skal gis skriftlig melding om nemndas vedtak og om klageadgangen. ...» Fremmedloven av 27/7 1956 § 6, ledd:	30:36	0:195	14719	nor_dia_change_subset1_2	no	andrey
husrom	NN	1970	1970-2015	1970-2015_husrom_381		Han må da betale full leie for den gjenstående del av leieperioden selv om han er helt avskåret fra å bruke husrommet - riktignok med fradrag for det utleieren kan oppnå ved ny utleie. Regelen i § 8-3 kan ikke påberopes fordi fravaeret ikke er midlertidig. Tilsvarende gjelder ved leie av lokale; leieren kan komme i en vanskelig situasjon dersom han er avskåret fra å bruke husrommet selv, samtidig som oppsigelse er utelukket. Utleiers interesser er ivaretatt ved at han kan velge mellom å tillate framutleie og å godta en oppsigelse fra leieren.	108:117	0:547	14728	nor_dia_change_subset1_2	no	andrey
